_id,time,RSS_anchor1,RSS_anchor2,RSS_anchor3,RSS_anchor4,target,target_label,group,group_label
299,6.75,-0.27273000000000003,-0.33333,-0.37778,-0.10638,1,Movement,3,environment_3
299,6.875,-0.40909,-0.33333,-0.37778,-0.10638,1,Movement,3,environment_3
299,7.0,-0.40909,-0.5111100000000001,0.06666699999999999,-0.10638,1,Movement,3,environment_3
299,7.125,-0.40909,-0.33333,0.06666699999999999,0.021277,1,Movement,3,environment_3
299,7.25,-0.40909,-0.55556,-0.28889000000000004,0.021277,1,Movement,3,environment_3
299,7.375,-0.36364,-0.33333,0.11110999999999999,0.23404,1,Movement,3,environment_3
299,7.5,-0.45455,-0.5111100000000001,-0.2,0.23404,1,Movement,3,environment_3
299,7.625,-0.45455,-0.64444,0.06666699999999999,0.23404,1,Movement,3,environment_3
299,7.75,0.0,-0.24444000000000002,0.06666699999999999,-0.06383,1,Movement,3,environment_3
299,7.875,-0.090909,-0.6,0.15556,-0.06383,1,Movement,3,environment_3
299,8.0,-0.18182,-0.33333,0.33333,-0.06383,1,Movement,3,environment_3
299,8.125,-0.18182,-0.5111100000000001,0.06666699999999999,-0.06383,1,Movement,3,environment_3
300,0.0,0.090909,-0.28889000000000004,-0.2,-0.10638,1,Movement,3,environment_3
300,0.125,0.090909,-0.15556,-0.2,0.021277,1,Movement,3,environment_3
300,0.25,0.090909,-0.5111100000000001,-0.06666699999999999,0.021277,1,Movement,3,environment_3
300,0.375,0.090909,0.06666699999999999,-0.06666699999999999,0.021277,1,Movement,3,environment_3
300,0.5,-0.18182,-0.022222,0.06666699999999999,0.19149000000000002,1,Movement,3,environment_3
300,0.625,-0.18182,-0.37778,0.06666699999999999,0.19149000000000002,1,Movement,3,environment_3
300,0.75,0.045455,-0.6,0.06666699999999999,0.06383,1,Movement,3,environment_3
300,0.875,0.045455,-0.33333,0.06666699999999999,0.06383,1,Movement,3,environment_3
300,1.0,-0.045455,-0.28889000000000004,-0.06666699999999999,0.14894000000000002,1,Movement,3,environment_3
300,1.125,-0.27273000000000003,0.06666699999999999,0.06666699999999999,0.14894000000000002,1,Movement,3,environment_3
300,1.25,-0.31818,-0.2,0.06666699999999999,0.14894000000000002,1,Movement,3,environment_3
300,1.375,-0.045455,-0.2,-0.15556,0.14894000000000002,1,Movement,3,environment_3
300,1.5,-0.18182,-0.24444000000000002,-0.6,0.14894000000000002,1,Movement,3,environment_3
300,1.625,-0.45455,-0.2,-0.33333,0.14894000000000002,1,Movement,3,environment_3
300,1.75,-0.45455,-0.28889000000000004,0.06666699999999999,0.14894000000000002,1,Movement,3,environment_3
300,1.875,-0.45455,-0.42222,-0.06666699999999999,-0.23404,1,Movement,3,environment_3
300,2.0,-0.45455,-0.9555600000000001,0.06666699999999999,0.14894000000000002,1,Movement,3,environment_3
300,2.125,-0.45455,-0.37778,0.06666699999999999,0.10638,1,Movement,3,environment_3
300,2.25,-0.45455,-0.46667,-0.022222,0.14894000000000002,1,Movement,3,environment_3
300,2.375,-0.45455,-0.73333,-0.022222,-0.31915,1,Movement,3,environment_3
300,2.5,-0.18182,-0.6,-0.11110999999999999,-0.23404,1,Movement,3,environment_3
300,2.625,-0.18182,-0.6,-0.5111100000000001,-0.23404,1,Movement,3,environment_3
300,2.75,-0.18182,-0.5111100000000001,-0.022222,0.31915,1,Movement,3,environment_3
300,2.875,-0.18182,-0.46667,0.33333,0.31915,1,Movement,3,environment_3
300,3.0,-0.18182,-0.28889000000000004,0.46667,0.2766,1,Movement,3,environment_3
300,3.125,-0.45455,-0.64444,0.68889,0.021277,1,Movement,3,environment_3
300,3.25,-0.31818,-0.46667,0.46667,0.021277,1,Movement,3,environment_3
300,3.375,-0.31818,-0.6,0.06666699999999999,0.021277,1,Movement,3,environment_3
300,3.5,-0.27273000000000003,-0.6,0.2,0.2766,1,Movement,3,environment_3
300,3.625,-0.5,-0.68889,0.73333,0.2766,1,Movement,3,environment_3
300,3.75,-0.81818,-0.6,0.73333,0.2766,1,Movement,3,environment_3
300,3.875,-0.81818,-0.6,0.68889,0.2766,1,Movement,3,environment_3
300,4.0,-0.81818,-0.33333,0.73333,0.31915,1,Movement,3,environment_3
300,4.125,-0.81818,-0.6,0.28889000000000004,0.31915,1,Movement,3,environment_3
300,4.25,-0.81818,-0.64444,0.6,0.31915,1,Movement,3,environment_3
300,4.375,-0.45455,-1.0,0.73333,0.57447,1,Movement,3,environment_3
300,4.5,-0.54545,-0.9111100000000001,0.46667,0.57447,1,Movement,3,environment_3
300,4.625,-0.54545,-0.6,0.46667,0.57447,1,Movement,3,environment_3
300,4.75,-0.54545,-0.6,0.86667,0.57447,1,Movement,3,environment_3
300,4.875,-0.54545,-0.55556,0.77778,0.65957,1,Movement,3,environment_3
300,5.0,-0.36364,-0.5111100000000001,0.73333,0.19149000000000002,1,Movement,3,environment_3
300,5.125,-0.36364,-0.42222,0.68889,0.19149000000000002,1,Movement,3,environment_3
300,5.25,-0.36364,-0.6,0.68889,0.61702,1,Movement,3,environment_3
300,5.375,-0.72727,-0.55556,0.68889,0.53191,1,Movement,3,environment_3
300,5.5,-0.72727,-0.77778,0.77778,0.53191,1,Movement,3,environment_3
300,5.625,-0.72727,-0.55556,0.6,0.021277,1,Movement,3,environment_3
300,5.75,-0.72727,-0.37778,0.77778,0.40426,1,Movement,3,environment_3
300,5.875,-0.68182,-0.33333,0.73333,0.40426,1,Movement,3,environment_3
300,6.0,-0.68182,-0.33333,0.73333,0.40426,1,Movement,3,environment_3
300,6.125,-0.31818,-0.46667,0.37778,0.74468,1,Movement,3,environment_3
300,6.25,-0.31818,-0.46667,0.73333,0.74468,1,Movement,3,environment_3
300,6.375,-0.86364,-0.86667,0.37778,0.40426,1,Movement,3,environment_3
300,6.5,-0.77273,-0.37778,0.73333,0.40426,1,Movement,3,environment_3
300,6.625,-0.77273,-0.73333,0.86667,0.40426,1,Movement,3,environment_3
300,6.75,-0.86364,-0.64444,0.6,0.021277,1,Movement,3,environment_3
300,6.875,-0.86364,-0.46667,0.77778,0.021277,1,Movement,3,environment_3
301,0.0,-0.045455,0.2,-0.11110999999999999,-0.14894000000000002,1,Movement,3,environment_3
301,0.125,0.090909,-0.24444000000000002,-0.24444000000000002,-0.23404,1,Movement,3,environment_3
301,0.25,0.090909,0.06666699999999999,-0.33333,-0.23404,1,Movement,3,environment_3
301,0.375,0.045455,0.06666699999999999,-0.11110999999999999,-0.10638,1,Movement,3,environment_3
301,0.5,0.045455,-0.5111100000000001,-0.2,-0.10638,1,Movement,3,environment_3
301,0.625,0.0,-0.5111100000000001,-0.2,-0.10638,1,Movement,3,environment_3
301,0.75,-0.86364,-0.68889,-0.11110999999999999,0.021277,1,Movement,3,environment_3
301,0.875,-0.86364,-0.28889000000000004,-0.022222,0.021277,1,Movement,3,environment_3
301,1.0,-0.45455,-0.11110999999999999,0.022222,0.14894000000000002,1,Movement,3,environment_3
301,1.125,-0.45455,-0.022222,0.06666699999999999,0.14894000000000002,1,Movement,3,environment_3
301,1.25,-0.31818,-0.33333,0.06666699999999999,0.14894000000000002,1,Movement,3,environment_3
301,1.375,0.0,-0.15556,0.06666699999999999,0.14894000000000002,1,Movement,3,environment_3
301,1.5,-0.27273000000000003,-0.15556,-0.022222,0.14894000000000002,1,Movement,3,environment_3
301,1.625,-0.045455,0.022222,0.06666699999999999,0.14894000000000002,1,Movement,3,environment_3
301,1.75,-0.27273000000000003,-0.2,0.06666699999999999,0.14894000000000002,1,Movement,3,environment_3
301,1.875,-0.18182,-0.2,-0.2,0.14894000000000002,1,Movement,3,environment_3
301,2.0,-0.18182,-0.33333,-0.37778,0.14894000000000002,1,Movement,3,environment_3
301,2.125,-0.045455,-0.2,-0.33333,0.2766,1,Movement,3,environment_3
301,2.25,-0.045455,-0.42222,0.06666699999999999,-0.23404,1,Movement,3,environment_3
301,2.375,-0.045455,-0.33333,0.022222,0.23404,1,Movement,3,environment_3
301,2.5,-0.045455,-1.0,0.06666699999999999,0.23404,1,Movement,3,environment_3
301,2.625,-0.090909,-0.37778,0.06666699999999999,0.23404,1,Movement,3,environment_3
301,2.75,-0.31818,-0.46667,-0.06666699999999999,-0.23404,1,Movement,3,environment_3
301,2.875,-0.31818,-0.6,-0.022222,-0.021277,1,Movement,3,environment_3
301,3.0,-0.31818,-0.68889,-0.11110999999999999,0.021277,1,Movement,3,environment_3
301,3.125,-0.31818,-0.46667,-0.68889,0.021277,1,Movement,3,environment_3
301,3.25,-0.045455,-0.46667,0.022222,0.021277,1,Movement,3,environment_3
301,3.375,-0.045455,-0.46667,0.28889000000000004,0.021277,1,Movement,3,environment_3
301,3.5,-0.27273000000000003,-0.24444000000000002,0.6,0.10638,1,Movement,3,environment_3
301,3.625,-0.27273000000000003,-1.0,0.46667,0.14894000000000002,1,Movement,3,environment_3
301,3.75,-0.27273000000000003,-1.0,0.73333,-0.10638,1,Movement,3,environment_3
301,3.875,-0.27273000000000003,-1.0,0.06666699999999999,-0.10638,1,Movement,3,environment_3
301,4.0,-0.45455,-0.5111100000000001,0.24444000000000002,0.57447,1,Movement,3,environment_3
301,4.125,-0.45455,-0.8222200000000001,0.2,0.57447,1,Movement,3,environment_3
301,4.25,-0.59091,-0.9111100000000001,0.2,0.57447,1,Movement,3,environment_3
301,4.375,-0.59091,-0.55556,0.73333,0.57447,1,Movement,3,environment_3
301,4.5,-0.45455,-0.46667,0.68889,0.57447,1,Movement,3,environment_3
301,4.625,-0.31818,-0.55556,0.33333,0.2766,1,Movement,3,environment_3
301,4.75,-0.31818,-0.9111100000000001,0.64444,0.2766,1,Movement,3,environment_3
301,4.875,-0.31818,-0.68889,0.33333,0.40426,1,Movement,3,environment_3
301,5.0,-0.31818,-0.77778,0.46667,0.40426,1,Movement,3,environment_3
301,5.125,-0.59091,-0.8222200000000001,0.46667,0.19149000000000002,1,Movement,3,environment_3
301,5.25,-0.59091,-0.55556,0.64444,0.65957,1,Movement,3,environment_3
301,5.375,-0.59091,-0.64444,0.73333,0.65957,1,Movement,3,environment_3
301,5.5,-0.31818,-0.6,0.86667,0.40426,1,Movement,3,environment_3
301,5.625,-0.31818,-0.6,0.73333,0.40426,1,Movement,3,environment_3
301,5.75,-0.31818,-0.46667,0.73333,0.40426,1,Movement,3,environment_3
301,5.875,-0.59091,-0.6,0.73333,0.40426,1,Movement,3,environment_3
301,6.0,-0.95455,-0.55556,0.2,0.70213,1,Movement,3,environment_3
301,6.125,-0.95455,-0.68889,0.73333,0.70213,1,Movement,3,environment_3
301,6.25,-1.0,-0.6,0.73333,0.70213,1,Movement,3,environment_3
301,6.375,-0.95455,-0.5111100000000001,0.42222,0.10638,1,Movement,3,environment_3
301,6.5,-0.95455,-0.42222,0.9111100000000001,0.31915,1,Movement,3,environment_3
301,6.625,-0.95455,-0.46667,0.73333,0.31915,1,Movement,3,environment_3
301,6.75,-0.5,-0.42222,0.68889,0.31915,1,Movement,3,environment_3
301,6.875,-0.31818,-0.37778,0.73333,0.31915,1,Movement,3,environment_3
301,7.0,-0.72727,-0.46667,0.06666699999999999,0.3617,1,Movement,3,environment_3
301,7.125,-0.72727,-0.46667,0.73333,0.3617,1,Movement,3,environment_3
301,7.25,-0.59091,-0.6,0.37778,0.65957,1,Movement,3,environment_3
301,7.375,-0.59091,-0.46667,0.64444,0.40426,1,Movement,3,environment_3
301,7.5,-0.59091,-0.5111100000000001,0.73333,0.53191,1,Movement,3,environment_3
301,7.625,-0.59091,-0.68889,0.42222,0.31915,1,Movement,3,environment_3
301,7.75,-0.59091,-0.64444,0.8222200000000001,0.23404,1,Movement,3,environment_3
302,0.0,-0.31818,-0.46667,0.2,-0.57447,-1,Non-Movement,3,environment_3
302,0.125,-0.31818,-0.46667,0.28889000000000004,-0.57447,-1,Non-Movement,3,environment_3
302,0.25,-0.36364,-0.46667,0.28889000000000004,-0.57447,-1,Non-Movement,3,environment_3
302,0.375,-0.40909,-0.46667,0.33333,-0.57447,-1,Non-Movement,3,environment_3
302,0.5,-0.40909,-0.46667,0.33333,-0.31915,-1,Non-Movement,3,environment_3
302,0.625,-0.40909,-0.46667,0.28889000000000004,-0.31915,-1,Non-Movement,3,environment_3
302,0.75,-0.40909,-0.46667,0.24444000000000002,-0.31915,-1,Non-Movement,3,environment_3
302,0.875,-0.40909,-0.46667,0.24444000000000002,-0.31915,-1,Non-Movement,3,environment_3
302,1.0,-0.40909,-0.46667,0.24444000000000002,-0.48936,-1,Non-Movement,3,environment_3
302,1.125,-0.40909,-0.46667,0.24444000000000002,-0.48936,-1,Non-Movement,3,environment_3
302,1.25,-0.40909,-0.46667,0.24444000000000002,-0.48936,-1,Non-Movement,3,environment_3
302,1.375,-0.40909,-0.46667,0.24444000000000002,-0.48936,-1,Non-Movement,3,environment_3
302,1.5,-0.40909,-0.46667,0.24444000000000002,-0.48936,-1,Non-Movement,3,environment_3
302,1.625,-0.40909,-0.46667,0.24444000000000002,-0.48936,-1,Non-Movement,3,environment_3
302,1.75,-0.40909,-0.46667,0.24444000000000002,-0.48936,-1,Non-Movement,3,environment_3
302,1.875,-0.36364,-0.46667,0.24444000000000002,-0.48936,-1,Non-Movement,3,environment_3
302,2.0,-0.36364,-0.46667,0.2,-0.48936,-1,Non-Movement,3,environment_3
302,2.125,-0.36364,-0.46667,0.2,-0.48936,-1,Non-Movement,3,environment_3
302,2.25,-0.36364,-0.46667,0.24444000000000002,-0.48936,-1,Non-Movement,3,environment_3
302,2.375,-0.40909,-0.46667,0.2,-0.48936,-1,Non-Movement,3,environment_3
302,2.5,-0.40909,-0.46667,0.24444000000000002,-0.44681000000000004,-1,Non-Movement,3,environment_3
302,2.625,-0.31818,-0.46667,0.2,-0.44681000000000004,-1,Non-Movement,3,environment_3
302,2.75,-0.31818,-0.46667,0.2,-0.44681000000000004,-1,Non-Movement,3,environment_3
302,2.875,-0.31818,-0.46667,0.24444000000000002,-0.23404,-1,Non-Movement,3,environment_3
302,3.0,-0.31818,-0.46667,0.24444000000000002,-0.23404,-1,Non-Movement,3,environment_3
302,3.125,-0.31818,-0.46667,0.2,-0.23404,-1,Non-Movement,3,environment_3
302,3.25,-0.31818,-0.46667,0.2,-0.23404,-1,Non-Movement,3,environment_3
302,3.375,-0.31818,-0.46667,0.24444000000000002,-0.23404,-1,Non-Movement,3,environment_3
302,3.5,-0.31818,-0.46667,0.2,-0.23404,-1,Non-Movement,3,environment_3
302,3.625,-0.31818,-0.46667,0.2,-0.23404,-1,Non-Movement,3,environment_3
302,3.75,-0.31818,-0.46667,0.24444000000000002,-0.23404,-1,Non-Movement,3,environment_3
302,3.875,-0.31818,-0.46667,0.2,-0.23404,-1,Non-Movement,3,environment_3
302,4.0,-0.31818,-0.46667,0.24444000000000002,-0.23404,-1,Non-Movement,3,environment_3
302,4.125,-0.31818,-0.46667,0.2,-0.23404,-1,Non-Movement,3,environment_3
302,4.25,-0.31818,-0.46667,0.2,-0.3617,-1,Non-Movement,3,environment_3
302,4.375,-0.45455,-0.46667,0.2,-0.3617,-1,Non-Movement,3,environment_3
302,4.5,-0.45455,-0.46667,0.2,-0.61702,-1,Non-Movement,3,environment_3
302,4.625,-0.45455,-0.46667,0.2,-0.70213,-1,Non-Movement,3,environment_3
302,4.75,-0.45455,-0.42222,0.15556,-0.74468,-1,Non-Movement,3,environment_3
302,4.875,-0.45455,-0.37778,0.15556,-0.74468,-1,Non-Movement,3,environment_3
302,5.0,-0.45455,-0.37778,0.15556,-0.8297899999999999,-1,Non-Movement,3,environment_3
302,5.125,-0.45455,-0.33333,0.15556,-0.8297899999999999,-1,Non-Movement,3,environment_3
302,5.25,-0.45455,-0.33333,0.2,-0.70213,-1,Non-Movement,3,environment_3
302,5.375,-0.45455,-0.33333,0.2,-0.70213,-1,Non-Movement,3,environment_3
302,5.5,-0.45455,-0.33333,0.24444000000000002,-0.53191,-1,Non-Movement,3,environment_3
302,5.625,-0.45455,-0.33333,0.33333,-0.53191,-1,Non-Movement,3,environment_3
302,5.75,-0.45455,-0.33333,0.28889000000000004,-0.61702,-1,Non-Movement,3,environment_3
302,5.875,-0.45455,-0.33333,0.28889000000000004,-0.48936,-1,Non-Movement,3,environment_3
302,6.0,-0.45455,-0.37778,0.24444000000000002,-0.31915,-1,Non-Movement,3,environment_3
302,6.125,-0.31818,-0.33333,0.2,-0.31915,-1,Non-Movement,3,environment_3
302,6.25,-0.18182,-0.37778,0.15556,-0.31915,-1,Non-Movement,3,environment_3
303,0.0,-0.5,-0.68889,0.2,0.23404,-1,Non-Movement,3,environment_3
303,0.125,-0.5,-0.6,-0.11110999999999999,0.40426,-1,Non-Movement,3,environment_3
303,0.25,-0.5,-0.73333,0.33333,0.40426,-1,Non-Movement,3,environment_3
303,0.375,-0.5,-0.33333,0.46667,0.40426,-1,Non-Movement,3,environment_3
303,0.5,-0.36364,-0.73333,0.2,0.40426,-1,Non-Movement,3,environment_3
303,0.625,-0.45455,-0.86667,0.022222,0.2766,-1,Non-Movement,3,environment_3
303,0.75,-0.45455,-0.5111100000000001,0.2,0.2766,-1,Non-Movement,3,environment_3
303,0.875,-0.45455,-0.9555600000000001,0.06666699999999999,0.65957,-1,Non-Movement,3,environment_3
303,1.0,-0.45455,-0.5111100000000001,0.06666699999999999,0.53191,-1,Non-Movement,3,environment_3
303,1.125,-0.45455,-0.64444,0.06666699999999999,0.53191,-1,Non-Movement,3,environment_3
303,1.25,-0.45455,-0.68889,0.06666699999999999,0.65957,-1,Non-Movement,3,environment_3
303,1.375,-0.45455,-0.6,0.06666699999999999,0.65957,-1,Non-Movement,3,environment_3
303,1.5,-0.45455,-0.37778,0.06666699999999999,0.65957,-1,Non-Movement,3,environment_3
303,1.625,-0.22726999999999997,-0.5111100000000001,-0.33333,0.65957,-1,Non-Movement,3,environment_3
303,1.75,-0.45455,-0.2,0.33333,0.65957,-1,Non-Movement,3,environment_3
303,1.875,-0.86364,-0.33333,-0.11110999999999999,0.65957,-1,Non-Movement,3,environment_3
303,2.0,-0.68182,-0.28889000000000004,0.11110999999999999,0.78723,-1,Non-Movement,3,environment_3
303,2.125,-0.68182,-0.55556,0.06666699999999999,0.78723,-1,Non-Movement,3,environment_3
303,2.25,-0.27273000000000003,-0.33333,0.11110999999999999,0.78723,-1,Non-Movement,3,environment_3
303,2.375,-0.22726999999999997,-0.33333,0.33333,0.78723,-1,Non-Movement,3,environment_3
303,2.5,-0.68182,-0.73333,0.33333,0.78723,-1,Non-Movement,3,environment_3
303,2.625,-0.45455,-0.73333,0.73333,0.78723,-1,Non-Movement,3,environment_3
303,2.75,-0.86364,-0.9555600000000001,0.46667,0.53191,-1,Non-Movement,3,environment_3
303,2.875,-0.86364,-0.77778,0.33333,0.53191,-1,Non-Movement,3,environment_3
303,3.0,-0.86364,-0.6,0.33333,0.53191,-1,Non-Movement,3,environment_3
303,3.125,-0.54545,-0.46667,-0.15556,0.53191,-1,Non-Movement,3,environment_3
303,3.25,-0.68182,-0.5111100000000001,0.11110999999999999,0.78723,-1,Non-Movement,3,environment_3
303,3.375,-0.68182,-0.46667,0.68889,0.78723,-1,Non-Movement,3,environment_3
303,3.5,-0.18182,-0.46667,0.33333,0.78723,-1,Non-Movement,3,environment_3
303,3.625,-0.18182,-0.55556,0.33333,0.78723,-1,Non-Movement,3,environment_3
303,3.75,-0.090909,-0.68889,0.46667,0.78723,-1,Non-Movement,3,environment_3
303,3.875,-0.090909,-0.5111100000000001,0.6,0.78723,-1,Non-Movement,3,environment_3
303,4.0,-0.13635999999999998,-0.5111100000000001,0.46667,0.78723,-1,Non-Movement,3,environment_3
303,4.125,-0.13635999999999998,-0.37778,0.73333,0.78723,-1,Non-Movement,3,environment_3
303,4.25,-0.13635999999999998,-0.46667,0.73333,0.78723,-1,Non-Movement,3,environment_3
303,4.375,-0.13635999999999998,-0.46667,0.73333,0.87234,-1,Non-Movement,3,environment_3
303,4.5,-0.13635999999999998,-0.5111100000000001,0.022222,0.91489,-1,Non-Movement,3,environment_3
303,4.625,-0.13635999999999998,-0.5111100000000001,0.73333,0.91489,-1,Non-Movement,3,environment_3
303,4.75,-0.31818,-0.6,0.73333,0.91489,-1,Non-Movement,3,environment_3
303,4.875,-0.22726999999999997,-0.68889,0.5111100000000001,0.91489,-1,Non-Movement,3,environment_3
303,5.0,-0.27273000000000003,-0.6,0.73333,0.91489,-1,Non-Movement,3,environment_3
304,0.0,-0.40909,-0.24444000000000002,-0.2,0.06383,-1,Non-Movement,3,environment_3
304,0.125,-0.40909,-0.73333,0.33333,0.06383,-1,Non-Movement,3,environment_3
304,0.25,-0.86364,-0.6,0.37778,0.2766,-1,Non-Movement,3,environment_3
304,0.375,-0.27273000000000003,-1.0,0.2,0.2766,-1,Non-Movement,3,environment_3
304,0.5,-0.27273000000000003,-0.42222,0.15556,0.2766,-1,Non-Movement,3,environment_3
304,0.625,-0.5,-0.42222,0.06666699999999999,0.74468,-1,Non-Movement,3,environment_3
304,0.75,-0.54545,-0.86667,0.2,0.74468,-1,Non-Movement,3,environment_3
304,0.875,-0.54545,-0.68889,-0.15556,0.74468,-1,Non-Movement,3,environment_3
304,1.0,-0.31818,-0.8222200000000001,0.06666699999999999,0.53191,-1,Non-Movement,3,environment_3
304,1.125,-0.31818,-0.42222,0.11110999999999999,0.53191,-1,Non-Movement,3,environment_3
304,1.25,-0.45455,-0.6,-0.15556,0.3617,-1,Non-Movement,3,environment_3
304,1.375,-0.45455,-0.55556,0.06666699999999999,0.3617,-1,Non-Movement,3,environment_3
304,1.5,-0.45455,-0.8222200000000001,0.06666699999999999,0.40426,-1,Non-Movement,3,environment_3
304,1.625,-0.36364,-0.6,0.2,0.19149000000000002,-1,Non-Movement,3,environment_3
304,1.75,-0.36364,-0.6,0.022222,0.19149000000000002,-1,Non-Movement,3,environment_3
304,1.875,-0.36364,-0.46667,0.06666699999999999,0.65957,-1,Non-Movement,3,environment_3
304,2.0,-0.45455,-0.73333,0.11110999999999999,0.53191,-1,Non-Movement,3,environment_3
304,2.125,-0.45455,-0.5111100000000001,-0.022222,0.53191,-1,Non-Movement,3,environment_3
304,2.25,-0.77273,-0.5111100000000001,0.06666699999999999,0.53191,-1,Non-Movement,3,environment_3
304,2.375,-0.31818,-0.33333,0.15556,0.53191,-1,Non-Movement,3,environment_3
304,2.5,-0.54545,-0.37778,0.06666699999999999,0.53191,-1,Non-Movement,3,environment_3
304,2.625,-0.59091,-0.24444000000000002,0.33333,0.53191,-1,Non-Movement,3,environment_3
304,2.75,-0.5,-0.46667,-0.33333,0.53191,-1,Non-Movement,3,environment_3
304,2.875,-0.5,-0.33333,0.06666699999999999,0.53191,-1,Non-Movement,3,environment_3
304,3.0,-0.5,-0.6,-0.55556,0.78723,-1,Non-Movement,3,environment_3
304,3.125,-0.5,-0.46667,0.42222,0.65957,-1,Non-Movement,3,environment_3
304,3.25,-0.5,-0.68889,0.42222,0.53191,-1,Non-Movement,3,environment_3
304,3.375,-0.40909,-1.0,0.33333,0.53191,-1,Non-Movement,3,environment_3
304,3.5,-0.63636,-0.46667,0.42222,0.53191,-1,Non-Movement,3,environment_3
304,3.625,-0.63636,-0.64444,0.15556,0.53191,-1,Non-Movement,3,environment_3
304,3.75,-0.63636,-0.9555600000000001,0.2,0.40426,-1,Non-Movement,3,environment_3
304,3.875,-0.40909,-0.46667,0.73333,0.61702,-1,Non-Movement,3,environment_3
304,4.0,-0.40909,-0.37778,0.2,0.61702,-1,Non-Movement,3,environment_3
304,4.125,-0.36364,-0.42222,0.73333,0.2766,-1,Non-Movement,3,environment_3
304,4.25,-0.36364,-0.68889,0.28889000000000004,0.2766,-1,Non-Movement,3,environment_3
304,4.375,-0.18182,-0.6,0.6,0.65957,-1,Non-Movement,3,environment_3
304,4.5,-0.31818,-0.8222200000000001,0.68889,0.65957,-1,Non-Movement,3,environment_3
304,4.625,-0.13635999999999998,-0.9111100000000001,0.33333,0.65957,-1,Non-Movement,3,environment_3
304,4.75,-0.18182,-0.9555600000000001,-0.022222,0.65957,-1,Non-Movement,3,environment_3
304,4.875,-0.18182,-0.46667,0.46667,0.65957,-1,Non-Movement,3,environment_3
304,5.0,-0.18182,-0.46667,0.73333,0.78723,-1,Non-Movement,3,environment_3
304,5.125,-0.18182,-0.46667,0.46667,0.78723,-1,Non-Movement,3,environment_3
305,0.0,-0.54545,-0.68889,0.33333,0.40426,-1,Non-Movement,3,environment_3
305,0.125,-0.54545,-1.0,0.2,0.40426,-1,Non-Movement,3,environment_3
305,0.25,-0.81818,-1.0,0.06666699999999999,0.40426,-1,Non-Movement,3,environment_3
305,0.375,-0.86364,-0.6,0.33333,0.40426,-1,Non-Movement,3,environment_3
305,0.5,-1.0,-0.5111100000000001,0.33333,-0.10638,-1,Non-Movement,3,environment_3
305,0.625,-1.0,-0.5111100000000001,0.33333,0.31915,-1,Non-Movement,3,environment_3
305,0.75,-1.0,-0.42222,0.2,0.31915,-1,Non-Movement,3,environment_3
305,0.875,-0.54545,-0.33333,0.2,0.31915,-1,Non-Movement,3,environment_3
305,1.0,-0.40909,-0.86667,0.46667,0.65957,-1,Non-Movement,3,environment_3
305,1.125,-0.40909,-0.64444,0.33333,0.40426,-1,Non-Movement,3,environment_3
305,1.25,-0.40909,-0.6,0.68889,0.31915,-1,Non-Movement,3,environment_3
305,1.375,-0.40909,-0.6,0.33333,0.31915,-1,Non-Movement,3,environment_3
305,1.5,-0.45455,-0.6,0.33333,0.10638,-1,Non-Movement,3,environment_3
305,1.625,-0.45455,-0.77778,-0.33333,0.10638,-1,Non-Movement,3,environment_3
305,1.75,-0.45455,-0.86667,0.2,0.53191,-1,Non-Movement,3,environment_3
305,1.875,-0.45455,-0.68889,0.06666699999999999,0.021277,-1,Non-Movement,3,environment_3
305,2.0,-0.45455,-0.55556,0.06666699999999999,0.021277,-1,Non-Movement,3,environment_3
305,2.125,-0.045455,-0.9555600000000001,0.022222,0.40426,-1,Non-Movement,3,environment_3
305,2.25,-0.045455,-0.9555600000000001,0.06666699999999999,0.10638,-1,Non-Movement,3,environment_3
305,2.375,-0.045455,-0.73333,0.2,0.61702,-1,Non-Movement,3,environment_3
305,2.5,-0.045455,-0.46667,-0.2,0.61702,-1,Non-Movement,3,environment_3
305,2.625,-0.18182,-0.68889,0.28889000000000004,0.65957,-1,Non-Movement,3,environment_3
305,2.75,-0.18182,-0.46667,-0.022222,0.65957,-1,Non-Movement,3,environment_3
305,2.875,-0.45455,-0.64444,-0.2,0.53191,-1,Non-Movement,3,environment_3
305,3.0,-0.45455,-0.64444,0.2,0.53191,-1,Non-Movement,3,environment_3
305,3.125,-0.36364,-0.33333,0.06666699999999999,0.53191,-1,Non-Movement,3,environment_3
305,3.25,-0.31818,-0.2,0.33333,0.53191,-1,Non-Movement,3,environment_3
305,3.375,-0.59091,-0.5111100000000001,0.33333,0.65957,-1,Non-Movement,3,environment_3
305,3.5,-0.59091,-0.33333,0.33333,0.65957,-1,Non-Movement,3,environment_3
305,3.625,-0.40909,-0.6,0.24444000000000002,0.65957,-1,Non-Movement,3,environment_3
305,3.75,-0.59091,-0.33333,0.2,0.65957,-1,Non-Movement,3,environment_3
305,3.875,-0.22726999999999997,-0.46667,0.46667,0.61702,-1,Non-Movement,3,environment_3
305,4.0,-0.22726999999999997,-1.0,0.46667,0.61702,-1,Non-Movement,3,environment_3
305,4.125,-0.40909,-0.6,0.33333,0.61702,-1,Non-Movement,3,environment_3
305,4.25,-0.72727,-0.5111100000000001,0.46667,0.61702,-1,Non-Movement,3,environment_3
305,4.375,-0.59091,-0.5111100000000001,0.37778,0.53191,-1,Non-Movement,3,environment_3
305,4.5,-0.59091,-1.0,0.2,0.53191,-1,Non-Movement,3,environment_3
